url,address,name,online_order,book_table,rate,votes,phone,location,rest_type,dish_liked,cuisines,approx_cost(for two people),reviews_list,menu_item,listed_in(type),listed_in(city)
https://www.zomato.com/hyderabad/98,"Road 87, Dilsukhnagar, Hyderabad",Dilsukhnagar Restaurant 98,Yes,Yes,4.7/5,739,+91 9023041440,Dilsukhnagar,Fine Dining,Haleem,Fast Food,300,"[('Rated 3.5','Good food and service')]",Coffee,Buffet,Hyderabad
https://www.zomato.com/hyderabad/99,"Road 40, Banjara Hills, Hyderabad",Banjara Restaurant 99,No,No,3.3/5,10007,+91 9362508262,Banjara Hills,Casual Dining,Burger,"Mughlai, Biryani",500,"[('Rated 3.8','Good food and service')]",Haleem,Desserts,Hyderabad
https://www.zomato.com/hyderabad/100,"Road 87, Dilsukhnagar, Hyderabad",Dilsukhnagar Restaurant 100,Yes,No,4.1/5,4397,+91 9862046196,Dilsukhnagar,Bakery,Chicken Biryani,Fast Food,600,"[('Rated 3.9','Good food and service')]",Haleem,Buffet,Hyderabad
https://www.zomato.com/hyderabad/101,"Road 60, Ameerpet, Hyderabad",Ameerpet Restaurant 101,No,Yes,3.9/5,12925,+91 9995168343,Ameerpet,Cafe,Masala Dosa,"Mughlai, Biryani",600,"[('Rated 4.6','Good food and service')]",Chicken Biryani,Dine-out,Hyderabad
https://www.zomato.com/hyderabad/102,"Road 7, Hitech City, Hyderabad",Hitech Restaurant 102,Yes,No,3.8/5,5013,+91 9912855566,Hitech City,Fine Dining,Coffee,"Biryani, North Indian",1500,"[('Rated 3.5','Good food and service')]",Haleem,Buffet,Hyderabad
https://www.zomato.com/hyderabad/103,"Road 86, Tolichowki, Hyderabad",Tolichowki Restaurant 103,No,Yes,4.4/5,12448,+91 9830334194,Tolichowki,Buffet,Haleem,Chinese,1000,"[('Rated 4.1','Good food and service')]",Pizza,Desserts,Hyderabad
https://www.zomato.com/hyderabad/104,"Road 62, Kukatpally, Hyderabad",Kukatpally Restaurant 104,Yes,Yes,3.8/5,2404,+91 9383557946,Kukatpally,Cafe,Coffee,South Indian,1500,"[('Rated 4.2','Good food and service')]",Mutton Biryani,Cafes,Hyderabad
https://www.zomato.com/hyderabad/105,"Road 81, Begumpet, Hyderabad",Begumpet Restaurant 105,No,Yes,4.7/5,11105,+91 9173764015,Begumpet,Fine Dining,Chicken Biryani,"Cafe, Beverages",600,"[('Rated 3.3','Good food and service')]",Haleem,Buffet,Hyderabad
https://www.zomato.com/hyderabad/106,"Road 99, Madhapur, Hyderabad",Madhapur Restaurant 106,No,Yes,3.5/5,4032,+91 9563010508,Madhapur,Cafe,Pizza,"Biryani, North Indian",400,"[('Rated 3.3','Good food and service')]",Coffee,Dine-out,Hyderabad
https://www.zomato.com/hyderabad/107,"Road 88, Jubilee Hills, Hyderabad",Jubilee Restaurant 107,Yes,No,4.8/5,12080,+91 9168730440,Jubilee Hills,Quick Bites,Chicken Biryani,"Bakery, Desserts",800,"[('Rated 4.9','Good food and service')]",Mutton Biryani,Buffet,Hyderabad
https://www.zomato.com/hyderabad/108,"Road 11, Gachibowli, Hyderabad",Gachibowli Restaurant 108,No,No,4.8/5,17179,+91 9211627683,Gachibowli,Quick Bites,Haleem,"Mughlai, Biryani",1200,"[('Rated 3.9','Good food and service')]",Coffee,Cafes,Hyderabad
https://www.zomato.com/hyderabad/109,"Road 60, Hitech City, Hyderabad",Hitech Restaurant 109,Yes,No,3.8/5,21389,+91 9939612642,Hitech City,Quick Bites,Pizza,"Mughlai, Biryani",400,"[('Rated 4.1','Good food and service')]",Masala Dosa,Dine-out,Hyderabad
https://www.zomato.com/hyderabad/110,"Road 71, Kondapur, Hyderabad",Kondapur Restaurant 110,No,No,3.8/5,19899,+91 9182042192,Kondapur,Cafe,Masala Dosa,"Bakery, Desserts",400,"[('Rated 5.0','Good food and service')]",Paneer Butter Masala,Buffet,Hyderabad
https://www.zomato.com/hyderabad/111,"Road 51, Kondapur, Hyderabad",Kondapur Restaurant 111,Yes,No,4.0/5,13634,+91 9585544026,Kondapur,Bakery,Masala Dosa,South Indian,500,"[('Rated 4.7','Good food and service')]",Masala Dosa,Dine-out,Hyderabad
https://www.zomato.com/hyderabad/112,"Road 65, Kukatpally, Hyderabad",Kukatpally Restaurant 112,No,No,4.0/5,3192,+91 9758952399,Kukatpally,Fine Dining,Pizza,South Indian,500,"[('Rated 3.5','Good food and service')]",Mutton Biryani,Cafes,Hyderabad
https://www.zomato.com/hyderabad/113,"Road 4, Tolichowki, Hyderabad",Tolichowki Restaurant 113,No,Yes,4.6/5,1778,+91 9218316110,Tolichowki,Cafe,Paneer Butter Masala,Chinese,300,"[('Rated 3.6','Good food and service')]",Coffee,Dine-out,Hyderabad
https://www.zomato.com/hyderabad/114,"Road 58, Tolichowki, Hyderabad",Tolichowki Restaurant 114,Yes,No,4.2/5,13443,+91 9276734148,Tolichowki,Cafe,Burger,"Mughlai, Biryani",1000,"[('Rated 3.1','Good food and service')]",Chicken Biryani,Delivery,Hyderabad
https://www.zomato.com/hyderabad/115,"Road 16, Miyapur, Hyderabad",Miyapur Restaurant 115,Yes,Yes,3.4/5,19342,+91 9468980151,Miyapur,Bakery,Haleem,"Bakery, Desserts",400,"[('Rated 4.3','Good food and service')]",Masala Dosa,Cafes,Hyderabad
https://www.zomato.com/hyderabad/116,"Road 47, Hitech City, Hyderabad",Hitech Restaurant 116,No,No,4.4/5,4597,+91 9878048620,Hitech City,Casual Dining,Paneer Butter Masala,"Biryani, North Indian",1500,"[('Rated 3.6','Good food and service')]",Chicken Biryani,Dine-out,Hyderabad
https://www.zomato.com/hyderabad/117,"Road 10, Gachibowli, Hyderabad",Gachibowli Restaurant 117,Yes,No,3.5/5,17631,+91 9827926981,Gachibowli,Fine Dining,Paneer Butter Masala,"Mughlai, Biryani",800,"[('Rated 4.7','Good food and service')]",Chicken Biryani,Buffet,Hyderabad
https://www.zomato.com/hyderabad/118,"Road 68, Banjara Hills, Hyderabad",Banjara Restaurant 118,No,Yes,3.8/5,23428,+91 9543572615,Banjara Hills,Buffet,Burger,South Indian,1200,"[('Rated 3.0','Good food and service')]",Burger,Cafes,Hyderabad
https://www.zomato.com/hyderabad/119,"Road 55, Kondapur, Hyderabad",Kondapur Restaurant 119,No,Yes,3.9/5,24033,+91 9815439904,Kondapur,Buffet,Coffee,"Bakery, Desserts",1500,"[('Rated 3.2','Good food and service')]",Coffee,Cafes,Hyderabad
https://www.zomato.com/hyderabad/120,"Road 95, Dilsukhnagar, Hyderabad",Dilsukhnagar Restaurant 120,Yes,Yes,4.1/5,5427,+91 9946149373,Dilsukhnagar,Bakery,Chicken Biryani,"Biryani, North Indian",400,"[('Rated 4.1','Good food and service')]",Masala Dosa,Dine-out,Hyderabad
https://www.zomato.com/hyderabad/121,"Road 24, Miyapur, Hyderabad",Miyapur Restaurant 121,No,Yes,3.4/5,7183,+91 9309042947,Miyapur,Casual Dining,Pizza,Fast Food,1000,"[('Rated 4.8','Good food and service')]",Haleem,Delivery,Hyderabad
https://www.zomato.com/hyderabad/122,"Road 43, Secunderabad, Hyderabad",Secunderabad Restaurant 122,Yes,Yes,4.4/5,5539,+91 9191917077,Secunderabad,Cafe,Paneer Butter Masala,Fast Food,800,"[('Rated 3.8','Good food and service')]",Burger,Delivery,Hyderabad
https://www.zomato.com/hyderabad/123,"Road 37, Miyapur, Hyderabad",Miyapur Restaurant 123,No,No,3.7/5,3518,+91 9013350681,Miyapur,Bakery,Chicken Biryani,South Indian,800,"[('Rated 3.9','Good food and service')]",Coffee,Desserts,Hyderabad
https://www.zomato.com/hyderabad/124,"Road 87, Banjara Hills, Hyderabad",Banjara Restaurant 124,No,Yes,4.8/5,82,+91 9736592044,Banjara Hills,Cafe,Burger,"Bakery, Desserts",1500,"[('Rated 4.4','Good food and service')]",Burger,Desserts,Hyderabad
https://www.zomato.com/hyderabad/125,"Road 49, Ameerpet, Hyderabad",Ameerpet Restaurant 125,Yes,No,4.8/5,20702,+91 9421098610,Ameerpet,Bakery,Chicken Biryani,"Biryani, North Indian",600,"[('Rated 3.3','Good food and service')]",Paneer Butter Masala,Buffet,Hyderabad
https://www.zomato.com/hyderabad/126,"Road 50, Miyapur, Hyderabad",Miyapur Restaurant 126,Yes,No,4.8/5,9976,+91 9307886579,Miyapur,Quick Bites,Haleem,Fast Food,500,"[('Rated 3.2','Good food and service')]",Paneer Butter Masala,Delivery,Hyderabad
https://www.zomato.com/hyderabad/127,"Road 42, LB Nagar, Hyderabad",LB Restaurant 127,Yes,Yes,3.6/5,23481,+91 9042999417,LB Nagar,Quick Bites,Paneer Butter Masala,Chinese,600,"[('Rated 4.6','Good food and service')]",Pizza,Dine-out,Hyderabad
https://www.zomato.com/hyderabad/128,"Road 62, Madhapur, Hyderabad",Madhapur Restaurant 128,Yes,No,3.7/5,10648,+91 9943278229,Madhapur,Bakery,Haleem,"Bakery, Desserts",500,"[('Rated 3.1','Good food and service')]",Masala Dosa,Delivery,Hyderabad
https://www.zomato.com/hyderabad/129,"Road 61, Ameerpet, Hyderabad",Ameerpet Restaurant 129,No,Yes,3.4/5,11757,+91 9488427997,Ameerpet,Casual Dining,Paneer Butter Masala,"Bakery, Desserts",800,"[('Rated 3.2','Good food and service')]",Pizza,Dine-out,Hyderabad
https://www.zomato.com/hyderabad/130,"Road 49, Begumpet, Hyderabad",Begumpet Restaurant 130,Yes,Yes,3.4/5,1139,+91 9787505741,Begumpet,Fine Dining,Mutton Biryani,Fast Food,300,"[('Rated 3.2','Good food and service')]",Chicken Biryani,Desserts,Hyderabad
https://www.zomato.com/hyderabad/131,"Road 79, Kondapur, Hyderabad",Kondapur Restaurant 131,No,Yes,3.7/5,19723,+91 9171497398,Kondapur,Bakery,Chicken Biryani,"Bakery, Desserts",1500,"[('Rated 3.6','Good food and service')]",Chicken Biryani,Dine-out,Hyderabad
https://www.zomato.com/hyderabad/132,"Road 33, Kondapur, Hyderabad",Kondapur Restaurant 132,Yes,No,4.0/5,2761,+91 9960183429,Kondapur,Quick Bites,Paneer Butter Masala,"Bakery, Desserts",1500,"[('Rated 3.0','Good food and service')]",Chicken Biryani,Dine-out,Hyderabad
https://www.zomato.com/hyderabad/133,"Road 69, Secunderabad, Hyderabad",Secunderabad Restaurant 133,No,Yes,4.3/5,24986,+91 9736529119,Secunderabad,Bakery,Masala Dosa,"Bakery, Desserts",800,"[('Rated 4.0','Good food and service')]",Mutton Biryani,Desserts,Hyderabad
https://www.zomato.com/hyderabad/134,"Road 66, Gachibowli, Hyderabad",Gachibowli Restaurant 134,No,No,3.2/5,7158,+91 9057427844,Gachibowli,Fine Dining,Chicken Biryani,Fast Food,800,"[('Rated 4.2','Good food and service')]",Coffee,Dine-out,Hyderabad
https://www.zomato.com/hyderabad/135,"Road 30, Banjara Hills, Hyderabad",Banjara Restaurant 135,No,No,3.7/5,3705,+91 9964377555,Banjara Hills,Bakery,Burger,South Indian,1000,"[('Rated 3.3','Good food and service')]",Mutton Biryani,Delivery,Hyderabad
https://www.zomato.com/hyderabad/136,"Road 28, Tolichowki, Hyderabad",Tolichowki Restaurant 136,Yes,No,3.9/5,1774,+91 9006421228,Tolichowki,Quick Bites,Mutton Biryani,Fast Food,1500,"[('Rated 3.0','Good food and service')]",Coffee,Dine-out,Hyderabad
https://www.zomato.com/hyderabad/137,"Road 85, Madhapur, Hyderabad",Madhapur Restaurant 137,No,No,4.3/5,13944,+91 9546714468,Madhapur,Casual Dining,Masala Dosa,"Mughlai, Biryani",300,"[('Rated 3.3','Good food and service')]",Haleem,Cafes,Hyderabad
https://www.zomato.com/hyderabad/138,"Road 70, Dilsukhnagar, Hyderabad",Dilsukhnagar Restaurant 138,No,Yes,3.6/5,9238,+91 9260819049,Dilsukhnagar,Cafe,Chicken Biryani,Chinese,500,"[('Rated 3.8','Good food and service')]",Mutton Biryani,Cafes,Hyderabad
https://www.zomato.com/hyderabad/139,"Road 25, Secunderabad, Hyderabad",Secunderabad Restaurant 139,Yes,No,3.3/5,9289,+91 9398590224,Secunderabad,Cafe,Haleem,"Bakery, Desserts",1200,"[('Rated 4.4','Good food and service')]",Haleem,Dine-out,Hyderabad
https://www.zomato.com/hyderabad/140,"Road 31, Banjara Hills, Hyderabad",Banjara Restaurant 140,Yes,Yes,4.5/5,11081,+91 9425777022,Banjara Hills,Fine Dining,Masala Dosa,South Indian,400,"[('Rated 4.6','Good food and service')]",Paneer Butter Masala,Cafes,Hyderabad
https://www.zomato.com/hyderabad/141,"Road 91, Secunderabad, Hyderabad",Secunderabad Restaurant 141,Yes,Yes,3.4/5,16176,+91 9170840966,Secunderabad,Cafe,Coffee,"Biryani, North Indian",1200,"[('Rated 3.4','Good food and service')]",Coffee,Cafes,Hyderabad
https://www.zomato.com/hyderabad/142,"Road 50, Jubilee Hills, Hyderabad",Jubilee Restaurant 142,No,No,3.2/5,16886,+91 9132129401,Jubilee Hills,Casual Dining,Paneer Butter Masala,"Bakery, Desserts",300,"[('Rated 3.7','Good food and service')]",Pizza,Dine-out,Hyderabad
https://www.zomato.com/hyderabad/143,"Road 28, Begumpet, Hyderabad",Begumpet Restaurant 143,Yes,Yes,4.2/5,1985,+91 9899330207,Begumpet,Casual Dining,Chicken Biryani,"Biryani, North Indian",300,"[('Rated 4.8','Good food and service')]",Haleem,Delivery,Hyderabad
https://www.zomato.com/hyderabad/144,"Road 44, Begumpet, Hyderabad",Begumpet Restaurant 144,Yes,No,4.3/5,19817,+91 9875946612,Begumpet,Buffet,Mutton Biryani,"Cafe, Beverages",1000,"[('Rated 3.7','Good food and service')]",Coffee,Buffet,Hyderabad
https://www.zomato.com/hyderabad/145,"Road 21, Miyapur, Hyderabad",Miyapur Restaurant 145,No,No,4.1/5,8222,+91 9702623939,Miyapur,Cafe,Haleem,South Indian,1500,"[('Rated 4.8','Good food and service')]",Haleem,Dine-out,Hyderabad
https://www.zomato.com/hyderabad/146,"Road 15, Hitech City, Hyderabad",Hitech Restaurant 146,Yes,Yes,3.9/5,17246,+91 9009311027,Hitech City,Quick Bites,Pizza,"Cafe, Beverages",800,"[('Rated 4.2','Good food and service')]",Haleem,Buffet,Hyderabad
https://www.zomato.com/hyderabad/147,"Road 88, Madhapur, Hyderabad",Madhapur Restaurant 147,No,Yes,3.3/5,11738,+91 9969496346,Madhapur,Cafe,Burger,"Bakery, Desserts",600,"[('Rated 3.9','Good food and service')]",Haleem,Desserts,Hyderabad
https://www.zomato.com/hyderabad/148,"Road 84, Jubilee Hills, Hyderabad",Jubilee Restaurant 148,No,Yes,4.3/5,13958,+91 9915521023,Jubilee Hills,Cafe,Paneer Butter Masala,"Biryani, North Indian",800,"[('Rated 3.4','Good food and service')]",Coffee,Desserts,Hyderabad
https://www.zomato.com/hyderabad/149,"Road 89, Miyapur, Hyderabad",Miyapur Restaurant 149,Yes,No,3.9/5,18537,+91 9708036424,Miyapur,Cafe,Coffee,Fast Food,500,"[('Rated 4.1','Good food and service')]",Burger,Desserts,Hyderabad
https://www.zomato.com/hyderabad/150,"Road 50, Miyapur, Hyderabad",Miyapur Restaurant 150,No,No,4.8/5,9628,+91 9458577447,Miyapur,Quick Bites,Mutton Biryani,"Mughlai, Biryani",600,"[('Rated 3.3','Good food and service')]",Burger,Desserts,Hyderabad
https://www.zomato.com/hyderabad/151,"Road 67, Kukatpally, Hyderabad",Kukatpally Restaurant 151,No,Yes,3.5/5,15917,+91 9105088087,Kukatpally,Buffet,Haleem,"Biryani, North Indian",800,"[('Rated 3.0','Good food and service')]",Masala Dosa,Buffet,Hyderabad
https://www.zomato.com/hyderabad/152,"Road 95, Gachibowli, Hyderabad",Gachibowli Restaurant 152,Yes,No,3.8/5,16782,+91 9087989582,Gachibowli,Cafe,Pizza,South Indian,1200,"[('Rated 4.3','Good food and service')]",Haleem,Dine-out,Hyderabad
https://www.zomato.com/hyderabad/153,"Road 54, Jubilee Hills, Hyderabad",Jubilee Restaurant 153,Yes,No,3.8/5,23853,+91 9928864030,Jubilee Hills,Casual Dining,Paneer Butter Masala,"Mughlai, Biryani",800,"[('Rated 3.1','Good food and service')]",Pizza,Cafes,Hyderabad
https://www.zomato.com/hyderabad/154,"Road 62, Charminar, Hyderabad",Charminar Restaurant 154,No,Yes,4.9/5,13445,+91 9098728611,Charminar,Bakery,Pizza,"Mughlai, Biryani",800,"[('Rated 4.2','Good food and service')]",Pizza,Cafes,Hyderabad
https://www.zomato.com/hyderabad/155,"Road 55, Tolichowki, Hyderabad",Tolichowki Restaurant 155,Yes,Yes,3.9/5,13801,+91 9634151234,Tolichowki,Buffet,Paneer Butter Masala,"Biryani, North Indian",1200,"[('Rated 4.9','Good food and service')]",Paneer Butter Masala,Delivery,Hyderabad
https://www.zomato.com/hyderabad/156,"Road 64, LB Nagar, Hyderabad",LB Restaurant 156,Yes,No,4.9/5,6516,+91 9037354182,LB Nagar,Quick Bites,Haleem,"Cafe, Beverages",500,"[('Rated 4.8','Good food and service')]",Haleem,Dine-out,Hyderabad
https://www.zomato.com/hyderabad/157,"Road 92, Kondapur, Hyderabad",Kondapur Restaurant 157,Yes,No,3.3/5,16684,+91 9402606671,Kondapur,Quick Bites,Pizza,Chinese,1000,"[('Rated 3.2','Good food and service')]",Pizza,Buffet,Hyderabad
https://www.zomato.com/hyderabad/158,"Road 29, Dilsukhnagar, Hyderabad",Dilsukhnagar Restaurant 158,No,No,3.2/5,2327,+91 9522325675,Dilsukhnagar,Quick Bites,Pizza,South Indian,800,"[('Rated 4.1','Good food and service')]",Haleem,Cafes,Hyderabad
https://www.zomato.com/hyderabad/159,"Road 54, Hitech City, Hyderabad",Hitech Restaurant 159,No,Yes,4.9/5,21809,+91 9865494938,Hitech City,Cafe,Burger,"Biryani, North Indian",500,"[('Rated 3.1','Good food and service')]",Chicken Biryani,Buffet,Hyderabad
https://www.zomato.com/hyderabad/160,"Road 29, Gachibowli, Hyderabad",Gachibowli Restaurant 160,Yes,No,3.9/5,5976,+91 9976729645,Gachibowli,Bakery,Chicken Biryani,South Indian,1000,"[('Rated 4.8','Good food and service')]",Chicken Biryani,Delivery,Hyderabad
https://www.zomato.com/hyderabad/161,"Road 71, Hitech City, Hyderabad",Hitech Restaurant 161,No,Yes,3.7/5,9818,+91 9455733378,Hitech City,Casual Dining,Haleem,Chinese,1000,"[('Rated 4.6','Good food and service')]",Coffee,Desserts,Hyderabad
https://www.zomato.com/hyderabad/162,"Road 14, Hitech City, Hyderabad",Hitech Restaurant 162,No,No,4.0/5,9247,+91 9681686651,Hitech City,Casual Dining,Mutton Biryani,South Indian,300,"[('Rated 3.7','Good food and service')]",Mutton Biryani,Desserts,Hyderabad
https://www.zomato.com/hyderabad/163,"Road 11, Gachibowli, Hyderabad",Gachibowli Restaurant 163,Yes,Yes,3.6/5,17320,+91 9583145231,Gachibowli,Bakery,Pizza,Chinese,400,"[('Rated 3.4','Good food and service')]",Mutton Biryani,Desserts,Hyderabad
https://www.zomato.com/hyderabad/164,"Road 59, Ameerpet, Hyderabad",Ameerpet Restaurant 164,No,No,3.4/5,11864,+91 9065660178,Ameerpet,Buffet,Chicken Biryani,Chinese,1500,"[('Rated 3.6','Good food and service')]",Pizza,Delivery,Hyderabad
https://www.zomato.com/hyderabad/165,"Road 76, Jubilee Hills, Hyderabad",Jubilee Restaurant 165,Yes,Yes,3.5/5,10012,+91 9612198809,Jubilee Hills,Cafe,Mutton Biryani,"Cafe, Beverages",1200,"[('Rated 3.8','Good food and service')]",Mutton Biryani,Dine-out,Hyderabad
https://www.zomato.com/hyderabad/166,"Road 42, Tolichowki, Hyderabad",Tolichowki Restaurant 166,Yes,No,4.2/5,3345,+91 9648414253,Tolichowki,Fine Dining,Haleem,"Bakery, Desserts",500,"[('Rated 3.5','Good food and service')]",Mutton Biryani,Buffet,Hyderabad
https://www.zomato.com/hyderabad/167,"Road 66, Begumpet, Hyderabad",Begumpet Restaurant 167,Yes,No,3.9/5,3133,+91 9387754817,Begumpet,Quick Bites,Masala Dosa,"Biryani, North Indian",1500,"[('Rated 3.4','Good food and service')]",Pizza,Desserts,Hyderabad
https://www.zomato.com/hyderabad/168,"Road 94, Kukatpally, Hyderabad",Kukatpally Restaurant 168,No,No,3.4/5,23290,+91 9452160043,Kukatpally,Casual Dining,Paneer Butter Masala,Chinese,800,"[('Rated 3.7','Good food and service')]",Burger,Desserts,Hyderabad
https://www.zomato.com/hyderabad/169,"Road 72, Kondapur, Hyderabad",Kondapur Restaurant 169,No,Yes,3.9/5,12784,+91 9651293165,Kondapur,Fine Dining,Coffee,"Mughlai, Biryani",500,"[('Rated 4.7','Good food and service')]",Haleem,Cafes,Hyderabad
https://www.zomato.com/hyderabad/170,"Road 28, Jubilee Hills, Hyderabad",Jubilee Restaurant 170,Yes,No,3.5/5,2130,+91 9039306245,Jubilee Hills,Casual Dining,Mutton Biryani,Chinese,1200,"[('Rated 3.3','Good food and service')]",Haleem,Desserts,Hyderabad
https://www.zomato.com/hyderabad/171,"Road 79, Begumpet, Hyderabad",Begumpet Restaurant 171,No,Yes,4.4/5,22270,+91 9965035876,Begumpet,Quick Bites,Chicken Biryani,"Bakery, Desserts",800,"[('Rated 4.4','Good food and service')]",Pizza,Buffet,Hyderabad
https://www.zomato.com/hyderabad/172,"Road 89, Banjara Hills, Hyderabad",Banjara Restaurant 172,Yes,Yes,3.6/5,10292,+91 9751123058,Banjara Hills,Bakery,Mutton Biryani,"Cafe, Beverages",800,"[('Rated 3.1','Good food and service')]",Haleem,Buffet,Hyderabad
https://www.zomato.com/hyderabad/173,"Road 67, Kukatpally, Hyderabad",Kukatpally Restaurant 173,Yes,No,4.1/5,23991,+91 9318549264,Kukatpally,Buffet,Paneer Butter Masala,"Mughlai, Biryani",1200,"[('Rated 4.1','Good food and service')]",Burger,Dine-out,Hyderabad
https://www.zomato.com/hyderabad/174,"Road 44, LB Nagar, Hyderabad",LB Restaurant 174,No,No,3.9/5,11266,+91 9734829341,LB Nagar,Cafe,Burger,"Bakery, Desserts",600,"[('Rated 3.2','Good food and service')]",Chicken Biryani,Cafes,Hyderabad
https://www.zomato.com/hyderabad/175,"Road 15, Kondapur, Hyderabad",Kondapur Restaurant 175,No,No,3.9/5,18561,+91 9557756292,Kondapur,Cafe,Masala Dosa,Chinese,1200,"[('Rated 4.9','Good food and service')]",Paneer Butter Masala,Dine-out,Hyderabad
https://www.zomato.com/hyderabad/176,"Road 28, Miyapur, Hyderabad",Miyapur Restaurant 176,No,No,4.6/5,16805,+91 9320707775,Miyapur,Quick Bites,Haleem,South Indian,1200,"[('Rated 4.2','Good food and service')]",Burger,Buffet,Hyderabad
https://www.zomato.com/hyderabad/177,"Road 50, Kondapur, Hyderabad",Kondapur Restaurant 177,Yes,No,3.6/5,9836,+91 9787142842,Kondapur,Quick Bites,Mutton Biryani,"Bakery, Desserts",500,"[('Rated 3.8','Good food and service')]",Haleem,Cafes,Hyderabad
https://www.zomato.com/hyderabad/178,"Road 80, Gachibowli, Hyderabad",Gachibowli Restaurant 178,No,No,4.6/5,17769,+91 9641501754,Gachibowli,Cafe,Chicken Biryani,Chinese,1200,"[('Rated 4.1','Good food and service')]",Haleem,Cafes,Hyderabad
https://www.zomato.com/hyderabad/179,"Road 74, Hitech City, Hyderabad",Hitech Restaurant 179,Yes,No,4.6/5,11730,+91 9693266609,Hitech City,Buffet,Pizza,South Indian,300,"[('Rated 3.6','Good food and service')]",Burger,Dine-out,Hyderabad
https://www.zomato.com/hyderabad/180,"Road 9, Begumpet, Hyderabad",Begumpet Restaurant 180,Yes,No,3.4/5,10339,+91 9601267575,Begumpet,Buffet,Paneer Butter Masala,"Mughlai, Biryani",1500,"[('Rated 4.7','Good food and service')]",Pizza,Desserts,Hyderabad
https://www.zomato.com/hyderabad/181,"Road 64, Charminar, Hyderabad",Charminar Restaurant 181,No,Yes,4.4/5,22772,+91 9755164967,Charminar,Quick Bites,Pizza,"Bakery, Desserts",500,"[('Rated 3.1','Good food and service')]",Masala Dosa,Buffet,Hyderabad
